order_number,order_line_number,order_date,expected_receiving_date,shipping_date,order_status,customer_id,employee_id,office_id,product_number,product_name,product_category,unit_price,quantity,sales_amount,shipping_days
10337,5,2004-11-21,2004-11-30,2004-11-26,Shipped,481,1166,1,S50_1514,1962 City of Detroit Streetcar,Trains,54.48,6,326.88,5
10337,6,2004-11-21,2004-11-30,2004-11-26,Shipped,481,1166,1,S700_1938,The Mayflower,Ships,73.62,9,662.58,5
10337,7,2004-11-21,2004-11-30,2004-11-26,Shipped,481,1166,1,S700_3505,The Titanic,Ships,84.14,1,84.14,5
10337,8,2004-11-21,2004-11-30,2004-11-26,Shipped,481,1166,1,S700_3962,The Queen Mary,Ships,83.42,7,583.94,5
10337,9,2004-11-21,2004-11-30,2004-11-26,Shipped,481,1166,1,S72_3212,Pont Yacht,Ships,49.14,5,245.70,5
10338,1,2004-11-22,2004-12-02,2004-11-27,Shipped,484,1188,2,S18_1662,1980s Black Hawk Helicopter,Planes,137.19,1,137.19,5
10338,2,2004-11-22,2004-12-02,2004-11-27,Shipped,484,1188,2,S18_3029,1999 Yamaha Speed Boat,Ships,80.86,3,242.58,5
10338,3,2004-11-22,2004-12-02,2004-11-27,Shipped,484,1188,2,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,93.17,2,186.34,5
10339,1,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,117.75,4,471.00,7
10339,2,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,178.17,3,534.51,7
10339,3,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S18_2581,P-51-D Mustang,Planes,79.41,2,158.82,7
10339,4,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,48.46,1,48.46,7
10339,5,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S24_1578,1997 BMW R 1100 S,Motorcycles,96.92,10,969.20,7
10339,6,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S24_1785,1928 British Royal Navy Airplane,Planes,106.14,7,742.98,7
10339,7,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S24_2841,1900s Vintage Bi-Plane,Planes,67.82,12,813.84,7
10339,8,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,73.46,13,954.98,7
10339,9,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S24_3420,1937 Horch 930V Limousine,Vintage Cars,57.86,14,810.04,7
10339,10,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,72.96,16,1167.36,7
10339,11,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S24_3949,Corsair F4U ( Bird Cage),Planes,57.32,11,630.52,7
10339,12,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S700_1138,The Schooner Bluenose,Ships,53.34,5,266.70,7
10339,13,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S700_2047,HMS Bounty,Ships,86.90,15,1303.50,7
10339,14,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S700_2610,The USS Constitution Ship,Ships,62.16,9,559.44,7
10339,15,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S700_4002,American Airlines: MD-11S,Planes,66.63,8,533.04,7
10339,16,2004-11-23,2004-11-30,2004-11-30,Shipped,486,1216,3,S72_1253,Boeing X-32A JSF,Planes,49.66,6,297.96,7
10340,1,2004-11-24,2004-12-01,2004-11-25,Shipped,487,1286,4,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,62.46,8,499.68,1
10340,2,2004-11-24,2004-12-01,2004-11-25,Shipped,487,1286,4,S24_4278,1900s Vintage Tri-Plane,Planes,63.76,1,63.76,1
10340,3,2004-11-24,2004-12-01,2004-11-25,Shipped,487,1286,4,S32_1374,1997 BMW F650 ST,Motorcycles,95.89,2,191.78,1
10340,4,2004-11-24,2004-12-01,2004-11-25,Shipped,487,1286,4,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,67.41,3,202.23,1
10340,5,2004-11-24,2004-12-01,2004-11-25,Shipped,487,1286,4,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,37.09,4,148.36,1
10340,6,2004-11-24,2004-12-01,2004-11-25,Shipped,487,1286,4,S700_1691,American Airlines: B767-300,Planes,73.99,5,369.95,1
10340,7,2004-11-24,2004-12-01,2004-11-25,Shipped,487,1286,4,S700_2466,America West Airlines B757-200,Planes,81.77,7,572.39,1
10340,8,2004-11-24,2004-12-01,2004-11-25,Shipped,487,1286,4,S700_2834,ATA: B757-300,Planes,98.48,6,590.88,1
10341,1,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,84.22,9,757.98,5
10341,2,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S12_1099,1968 Ford Mustang,Classic Cars,192.62,2,385.24,5
10341,3,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S12_2823,2002 Suzuki XREO,Motorcycles,120.50,8,964.00,5
10341,4,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S12_3380,1968 Dodge Charger,Classic Cars,111.57,1,111.57,5
10341,5,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,77.41,10,774.10,5
10341,6,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S12_4675,1969 Dodge Charger,Classic Cars,109.40,7,765.80,5
10341,7,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S24_2360,1982 Ducati 900 Monster,Motorcycles,63.03,6,378.18,5
10341,8,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,95.93,4,383.72,5
10341,9,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S50_4713,2002 Yamaha YZR M1,Motorcycles,78.11,3,234.33,5
10341,10,2004-11-24,2004-12-01,2004-11-29,Shipped,489,1323,5,S700_3167,F/A 18 Hornet 1/72,Planes,70.40,5,352.00,5
10342,1,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S18_1129,1993 Mazda RX-7,Classic Cars,118.89,2,237.78,5
10342,2,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,63.14,1,63.14,5
10342,3,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S18_1984,1995 Honda Civic,Classic Cars,115.22,3,345.66,5
10342,4,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,167.65,4,670.60,5
10342,5,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S18_3278,1969 Dodge Super Bee,Classic Cars,76.39,5,381.95,5
10342,6,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S18_3482,1976 Ford Gran Torino,Classic Cars,136.70,7,956.90,5
10342,7,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S18_3782,1957 Vespa GS150,Motorcycles,57.82,8,462.56,5
10342,8,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S18_4721,1957 Corvette Convertible,Classic Cars,124.99,11,1374.89,5
10342,9,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S24_2972,1982 Lamborghini Diablo,Classic Cars,30.59,9,275.31,5
10342,10,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S24_3371,1971 Alpine Renault 1600s,Classic Cars,60.01,10,600.10,5
10342,11,2004-11-24,2004-12-01,2004-11-29,Shipped,495,1337,6,S24_3856,1956 Porsche 356A Coupe,Classic Cars,112.34,6,674.04,5
10343,1,2004-11-24,2004-12-01,2004-11-26,Shipped,496,1370,7,S18_1589,1965 Aston Martin DB5,Classic Cars,109.51,4,438.04,2
10343,2,2004-11-24,2004-12-01,2004-11-26,Shipped,496,1370,7,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,118.80,3,356.40,2
10343,3,2004-11-24,2004-12-01,2004-11-26,Shipped,496,1370,7,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,127.15,2,254.30,2
10343,4,2004-11-24,2004-12-01,2004-11-26,Shipped,496,1370,7,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,44.78,6,268.68,2
10343,5,2004-11-24,2004-12-01,2004-11-26,Shipped,496,1370,7,S24_4620,1961 Chevrolet Impala,Classic Cars,76.80,1,76.80,2
10343,6,2004-11-24,2004-12-01,2004-11-26,Shipped,496,1370,7,S32_2206,1982 Ducati 996 R,Motorcycles,37.41,5,187.05,2
10344,1,2004-11-25,2004-12-02,2004-11-29,Shipped,103,1401,1,S18_1749,1917 Grand Touring Sedan,Vintage Cars,168.30,1,168.30,4
10344,2,2004-11-25,2004-12-02,2004-11-29,Shipped,103,1401,1,S18_2248,1911 Ford Town Car,Vintage Cars,49.04,2,98.08,4
10344,3,2004-11-25,2004-12-02,2004-11-29,Shipped,103,1401,1,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,118.23,3,354.69,4
10344,4,2004-11-25,2004-12-02,2004-11-29,Shipped,103,1401,1,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,80.99,4,323.96,4
10344,5,2004-11-25,2004-12-02,2004-11-29,Shipped,103,1401,1,S18_4933,1957 Ford Thunderbird,Classic Cars,68.42,5,342.10,4
10344,6,2004-11-25,2004-12-02,2004-11-29,Shipped,103,1401,1,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,61.00,7,427.00,4
10344,7,2004-11-25,2004-12-02,2004-11-29,Shipped,103,1401,1,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,27.88,6,167.28,4
10345,1,2004-11-25,2004-12-01,2004-11-26,Shipped,112,1501,2,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,38.98,1,38.98,1
10346,1,2004-11-29,2004-12-05,2004-11-30,Shipped,114,1504,3,S18_1342,1937 Lincoln Berline,Vintage Cars,88.36,3,265.08,1
10346,2,2004-11-29,2004-12-05,2004-11-30,Shipped,114,1504,3,S24_2766,1949 Jaguar XK 120,Classic Cars,87.24,1,87.24,1
10346,3,2004-11-29,2004-12-05,2004-11-30,Shipped,114,1504,3,S24_2887,1952 Citroen-15CV,Classic Cars,117.44,5,587.20,1
10346,4,2004-11-29,2004-12-05,2004-11-30,Shipped,114,1504,3,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,80.47,2,160.94,1
10346,5,2004-11-29,2004-12-05,2004-11-30,Shipped,114,1504,3,S24_3432,2002 Chevy Corvette,Classic Cars,103.87,6,623.22,1
10346,6,2004-11-29,2004-12-05,2004-11-30,Shipped,114,1504,3,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,38.57,4,154.28,1
10347,1,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S10_1949,1952 Alpine Renault 1300,Classic Cars,188.58,1,188.58,1
10347,2,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S10_4962,1962 LanciaA Delta 16V,Classic Cars,132.97,2,265.94,1
10347,3,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S12_1666,1958 Setra Bus,Trucks and Buses,132.57,3,397.71,1
10347,4,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,113.17,5,565.85,1
10347,5,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,46.36,7,324.52,1
10347,6,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S18_2432,1926 Ford Fire Engine,Trucks and Buses,51.05,8,408.40,1
10347,7,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,136.69,6,820.14,1
10347,8,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S18_2949,1913 Ford Model T Speedster,Vintage Cars,84.09,9,756.81,1
10347,9,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S18_2957,1934 Ford V8 Coupe,Vintage Cars,60.59,10,605.90,1
10347,10,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,95.30,11,1048.30,1
10347,11,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S18_3320,1917 Maxwell Touring Car,Vintage Cars,84.33,12,1011.96,1
10347,12,2004-11-29,2004-12-07,2004-11-30,Shipped,119,1611,4,S18_4600,1940s Ford truck,Trucks and Buses,115.03,4,460.12,1
10348,1,2004-11-01,2004-11-08,2004-11-05,Shipped,121,1612,5,S12_1108,2001 Ferrari Enzo,Classic Cars,207.80,8,1662.40,4
10348,2,2004-11-01,2004-11-08,2004-11-05,Shipped,121,1612,5,S12_3148,1969 Corvair Monza,Classic Cars,122.37,4,489.48,4
10348,3,2004-11-01,2004-11-08,2004-11-05,Shipped,121,1612,5,S18_4668,1939 Cadillac Limousine,Vintage Cars,43.77,6,262.62,4
10348,4,2004-11-01,2004-11-08,2004-11-05,Shipped,121,1612,5,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,107.34,1,107.34,4
10348,5,2004-11-01,2004-11-08,2004-11-05,Shipped,121,1612,5,S24_4258,1936 Chrysler Airflow,Vintage Cars,82.78,2,165.56,4
10348,6,2004-11-01,2004-11-08,2004-11-05,Shipped,121,1612,5,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,90.53,3,271.59,4
10348,7,2004-11-01,2004-11-08,2004-11-05,Shipped,121,1612,5,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,62.70,5,313.50,4
10348,8,2004-11-01,2004-11-08,2004-11-05,Shipped,121,1612,5,S700_2824,1982 Camaro Z28,Classic Cars,100.14,7,700.98,4
10349,1,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S12_3891,1969 Ford Falcon,Classic Cars,166.10,10,1661.00,2
10349,2,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S12_4473,1957 Chevy Pickup,Trucks and Buses,114.95,9,1034.55,2
10349,3,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,142.45,8,1139.60,2
10349,4,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,117.82,7,824.74,2
10349,5,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,164.26,6,985.56,2
10349,6,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S18_4027,1970 Triumph Spitfire,Classic Cars,140.75,5,703.75,2
10349,7,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S24_1444,1970 Dodge Coronet,Classic Cars,50.29,4,201.16,2
10349,8,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,31.47,3,94.41,2
10349,9,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,111.18,2,222.36,2
10349,10,2004-12-01,2004-12-07,2004-12-03,Shipped,124,1619,6,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,44.37,1,44.37,2
10350,1,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S10_4757,1972 Alfa Romeo GTA,Classic Cars,110.16,5,550.80,3
10350,2,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S18_3029,1999 Yamaha Speed Boat,Ships,84.30,6,505.80,3
10350,3,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S18_3140,1903 Ford Model A,Vintage Cars,135.22,1,135.22,3
10350,4,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S18_3259,Collectable Wooden Train,Trains,94.79,2,189.58,3
10350,5,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S18_4522,1904 Buick Runabout,Vintage Cars,70.22,3,210.66,3
10350,6,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S24_2011,18th century schooner,Ships,98.31,7,688.17,3
10350,7,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,86.74,9,780.66,3
10350,8,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,77.15,10,771.50,3
10350,9,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,61.52,14,861.28,3
10350,10,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,104.18,8,833.44,3
10350,11,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S50_1514,1962 City of Detroit Streetcar,Trains,56.82,17,965.94,3
10350,12,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S700_1138,The Schooner Bluenose,Ships,56.00,11,616.00,3
10350,13,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S700_1938,The Mayflower,Ships,76.22,4,304.88,3
10350,14,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S700_2610,The USS Constitution Ship,Ships,68.67,12,824.04,3
10350,15,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S700_3505,The Titanic,Ships,87.15,13,1132.95,3
10350,16,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S700_3962,The Queen Mary,Ships,97.32,16,1557.12,3
10350,17,2004-12-02,2004-12-08,2004-12-05,Shipped,125,1621,7,S72_3212,Pont Yacht,Ships,48.05,15,720.75,3
10351,1,2004-12-03,2004-12-11,2004-12-07,Shipped,128,1625,1,S18_1662,1980s Black Hawk Helicopter,Planes,143.50,1,143.50,4
10351,2,2004-12-03,2004-12-11,2004-12-07,Shipped,128,1625,1,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,104.81,2,209.62,4
10351,3,2004-12-03,2004-12-11,2004-12-07,Shipped,128,1625,1,S24_2841,1900s Vintage Bi-Plane,Planes,64.40,5,322.00,4
10351,4,2004-12-03,2004-12-11,2004-12-07,Shipped,128,1625,1,S24_3420,1937 Horch 930V Limousine,Vintage Cars,53.92,4,215.68,4
10351,5,2004-12-03,2004-12-11,2004-12-07,Shipped,128,1625,1,S24_3949,Corsair F4U ( Bird Cage),Planes,68.24,3,204.72,4
10352,1,2004-12-03,2004-12-12,2004-12-09,Shipped,129,1702,2,S700_2047,HMS Bounty,Ships,75.13,3,225.39,6
10352,2,2004-12-03,2004-12-12,2004-12-09,Shipped,129,1702,2,S700_2466,America West Airlines B757-200,Planes,87.75,2,175.50,6
10352,3,2004-12-03,2004-12-12,2004-12-09,Shipped,129,1702,2,S700_4002,American Airlines: MD-11S,Planes,62.19,1,62.19,6
10352,4,2004-12-03,2004-12-12,2004-12-09,Shipped,129,1702,2,S72_1253,Boeing X-32A JSF,Planes,46.18,4,184.72,6
10353,1,2004-12-04,2004-12-11,2004-12-05,Shipped,131,1002,1,S18_2581,P-51-D Mustang,Planes,71.81,1,71.81,1
10353,2,2004-12-04,2004-12-11,2004-12-05,Shipped,131,1002,1,S24_1785,1928 British Royal Navy Airplane,Planes,107.23,2,214.46,1
10353,3,2004-12-04,2004-12-11,2004-12-05,Shipped,131,1002,1,S24_4278,1900s Vintage Tri-Plane,Planes,69.55,3,208.65,1
10353,4,2004-12-04,2004-12-11,2004-12-05,Shipped,131,1002,1,S32_1374,1997 BMW F650 ST,Motorcycles,86.90,5,434.50,1
10353,5,2004-12-04,2004-12-11,2004-12-05,Shipped,131,1002,1,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,68.10,7,476.70,1
10353,6,2004-12-04,2004-12-11,2004-12-05,Shipped,131,1002,1,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,35.78,8,286.24,1
10353,7,2004-12-04,2004-12-11,2004-12-05,Shipped,131,1002,1,S700_1691,American Airlines: B767-300,Planes,73.07,9,657.63,1
10353,8,2004-12-04,2004-12-11,2004-12-05,Shipped,131,1002,1,S700_2834,ATA: B757-300,Planes,98.48,4,393.92,1
10353,9,2004-12-04,2004-12-11,2004-12-05,Shipped,131,1002,1,S700_3167,F/A 18 Hornet 1/72,Planes,74.40,6,446.40,1
10354,1,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,84.22,6,505.32,1
10354,2,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,95.15,2,190.30,1
10354,3,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,178.17,3,534.51,1
10354,4,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S12_1099,1968 Ford Mustang,Classic Cars,157.60,9,1418.40,1
10354,5,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S12_2823,2002 Suzuki XREO,Motorcycles,141.58,4,566.32,1
10354,6,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S12_3380,1968 Dodge Charger,Classic Cars,98.65,11,1085.15,1
10354,7,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,76.61,12,919.32,1
10354,8,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S12_4675,1969 Dodge Charger,Classic Cars,100.19,13,1302.47,1
10354,9,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,76.23,8,609.84,1
10354,10,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,49.06,10,490.60,1
10354,11,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S18_3278,1969 Dodge Super Bee,Classic Cars,69.15,7,484.05,1
10354,12,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S24_1578,1997 BMW R 1100 S,Motorcycles,96.92,5,484.60,1
10354,13,2004-12-04,2004-12-10,2004-12-05,Shipped,141,1056,2,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,62.46,1,62.46,1
10355,1,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S18_3482,1976 Ford Gran Torino,Classic Cars,117.59,7,823.13,6
10355,2,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S18_3782,1957 Vespa GS150,Motorcycles,60.30,1,60.30,6
10355,3,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S18_4721,1957 Corvette Convertible,Classic Cars,124.99,2,249.98,6
10355,4,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S24_2360,1982 Ducati 900 Monster,Motorcycles,56.10,3,168.30,6
10355,5,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S24_2972,1982 Lamborghini Diablo,Classic Cars,37.38,4,149.52,6
10355,6,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S24_3371,1971 Alpine Renault 1600s,Classic Cars,60.62,6,363.72,6
10355,7,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S24_3856,1956 Porsche 356A Coupe,Classic Cars,137.62,8,1100.96,6
10355,8,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S24_4620,1961 Chevrolet Impala,Classic Cars,75.18,9,676.62,6
10355,9,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S32_2206,1982 Ducati 996 R,Motorcycles,32.99,10,329.90,6
10355,10,2004-12-07,2004-12-14,2004-12-13,Shipped,144,1076,3,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,93.89,5,469.45,6
10356,1,2004-12-09,2004-12-15,2004-12-12,Shipped,145,1088,4,S18_1129,1993 Mazda RX-7,Classic Cars,120.31,8,962.48,3
10356,2,2004-12-09,2004-12-15,2004-12-12,Shipped,145,1088,4,S18_1342,1937 Lincoln Berline,Vintage Cars,82.19,9,739.71,3
10356,3,2004-12-09,2004-12-15,2004-12-12,Shipped,145,1088,4,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,44.75,6,268.50,3
10356,4,2004-12-09,2004-12-15,2004-12-12,Shipped,145,1088,4,S18_1984,1995 Honda Civic,Classic Cars,130.87,2,261.74,3
10356,5,2004-12-09,2004-12-15,2004-12-12,Shipped,145,1088,4,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,106.79,3,320.37,3
10356,6,2004-12-09,2004-12-15,2004-12-12,Shipped,145,1088,4,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,158.63,1,158.63,3
10356,7,2004-12-09,2004-12-15,2004-12-12,Shipped,145,1088,4,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,31.86,5,159.30,3
10356,8,2004-12-09,2004-12-15,2004-12-12,Shipped,145,1088,4,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,42.11,7,294.77,3
10356,9,2004-12-09,2004-12-15,2004-12-12,Shipped,145,1088,4,S50_4713,2002 Yamaha YZR M1,Motorcycles,78.11,4,312.44,3
10357,1,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S10_1949,1952 Alpine Renault 1300,Classic Cars,199.30,10,1993.00,4
10357,2,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S10_4962,1962 LanciaA Delta 16V,Classic Cars,135.92,9,1223.28,4
10357,3,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S12_1666,1958 Setra Bus,Trucks and Buses,109.34,8,874.72,4
10357,4,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,112.00,1,112.00,4
10357,5,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S18_2432,1926 Ford Fire Engine,Trucks and Buses,58.95,7,412.65,4
10357,6,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S18_2949,1913 Ford Model T Speedster,Vintage Cars,91.18,6,547.08,4
10357,7,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S18_2957,1934 Ford V8 Coupe,Vintage Cars,59.34,5,296.70,4
10357,8,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,104.72,4,418.88,4
10357,9,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S18_3320,1917 Maxwell Touring Car,Vintage Cars,84.33,3,252.99,4
10357,10,2004-12-10,2004-12-16,2004-12-14,Shipped,146,1102,5,S18_4600,1940s Ford truck,Trucks and Buses,105.34,2,210.68,4
10358,1,2004-12-10,2004-12-16,2004-12-16,Shipped,148,1143,6,S12_3148,1969 Corvair Monza,Classic Cars,129.93,5,649.65,6
