sales_key,order_number,order_line_number,order_date_key,product_key,customer_key,employee_key,status_key,quantity,unit_price,sales_amount,shipping_days
1327,10244,1,20040429,19,23,7,3,7,99.66,697.62,5
1328,10244,2,20040429,20,23,7,3,6,48.52,291.12,5
1329,10244,3,20040429,33,23,7,3,8,141.75,1134.00,5
1330,10244,4,20040429,35,23,7,3,1,87.13,87.13,5
1331,10244,5,20040429,36,23,7,3,3,54.96,164.88,5
1332,10244,6,20040429,38,23,7,3,2,85.87,171.74,5
1333,10244,7,20040429,43,23,7,3,5,87.30,436.50,5
1334,10244,8,20040429,63,23,7,3,9,42.11,378.99,5
1335,10244,9,20040429,81,23,7,3,4,97.39,389.56,5
1336,10245,1,20040504,2,24,8,3,9,195.01,1755.09,5
1337,10245,2,20040504,6,24,8,3,2,147.74,295.48,5
1338,10245,3,20040504,9,24,8,3,6,120.27,721.62,5
1339,10245,4,20040504,17,24,8,3,8,114.34,914.72,5
1340,10245,5,20040504,51,24,8,3,3,111.39,334.17,5
1341,10245,6,20040504,52,24,8,3,7,48.80,341.60,5
1342,10245,7,20040504,84,24,8,3,1,81.86,81.86,5
1343,10245,8,20040504,89,24,8,3,5,54.94,274.70,5
1344,10245,9,20040504,102,24,8,3,4,81.93,327.72,5
1345,10246,1,20040505,15,25,9,3,5,99.54,497.70,1
1346,10246,2,20040505,26,25,9,3,4,144.08,576.32,1
1347,10246,3,20040505,28,25,9,3,8,100.64,805.12,1
1348,10246,4,20040505,30,25,9,3,11,57.73,635.03,1
1349,10246,5,20040505,40,25,9,3,9,145.63,1310.67,1
1350,10246,6,20040505,56,25,9,3,2,46.24,92.48,1
1351,10246,7,20040505,64,25,9,3,10,118.84,1188.40,1
1352,10246,8,20040505,67,25,9,3,6,34.65,207.90,1
1353,10246,9,20040505,80,25,9,3,1,100.54,100.54,1
1354,10246,10,20040505,87,25,9,3,7,45.45,318.15,1
1355,10246,11,20040505,93,25,9,3,3,113.44,340.32,1
1356,10247,1,20040505,8,26,10,3,2,195.33,390.66,3
1357,10247,2,20040505,11,26,10,3,3,140.50,421.50,3
1358,10247,3,20040505,13,26,10,3,1,167.83,167.83,3
1359,10247,4,20040505,48,26,10,3,5,143.62,718.10,3
1360,10247,5,20040505,88,26,10,3,6,58.41,350.46,3
1361,10247,6,20040505,94,26,10,3,4,51.55,206.20,3
1362,10248,1,20040507,5,27,11,1,3,126.48,379.44,1
1363,10248,2,20040507,37,27,11,1,1,80.86,80.86,1
1364,10248,3,20040507,39,27,11,1,12,133.86,1606.32,1
1365,10248,4,20040507,41,27,11,1,14,95.80,1341.20,1
1366,10248,5,20040507,50,27,11,1,11,87.77,965.47,1
1367,10248,6,20040507,62,27,11,1,10,122.89,1228.90,1
1368,10248,7,20040507,71,27,11,1,5,85.85,429.25,1
1369,10248,8,20040507,76,27,11,1,2,83.02,166.04,1
1370,10248,9,20040507,96,27,11,1,6,66.00,396.00,1
1371,10248,10,20040507,98,27,11,1,13,81.41,1058.33,1
1372,10248,11,20040507,101,27,11,1,4,69.39,277.56,1
1373,10248,12,20040507,105,27,11,1,7,84.14,588.98,1
1374,10248,13,20040507,106,27,11,1,8,92.36,738.88,1
1375,10248,14,20040507,109,27,11,1,9,53.51,481.59,1
1376,10249,1,20040508,47,28,12,3,5,88.93,444.65,3
1377,10249,2,20040508,68,28,12,3,1,54.81,54.81,3
1378,10249,3,20040508,74,28,12,3,2,65.75,131.50,3
1379,10249,4,20040508,99,28,12,3,4,85.99,343.96,3
1380,10249,5,20040508,108,28,12,3,3,49.16,147.48,3
1381,10250,1,20040511,22,29,13,3,14,148.23,2075.22,4
1382,10250,2,20040511,31,29,13,3,4,84.48,337.92,4
1383,10250,3,20040511,59,29,13,3,6,95.20,571.20,4
1384,10250,4,20040511,61,29,13,3,1,63.22,63.22,4
1385,10250,5,20040511,78,29,13,3,13,61.42,798.46,4
1386,10250,6,20040511,82,29,13,3,5,72.45,362.25,4
1387,10250,7,20040511,85,29,13,3,2,99.89,199.78,4
1388,10250,8,20040511,90,29,13,3,7,62.60,438.20,4
1389,10250,9,20040511,92,29,13,3,8,36.66,293.28,4
1390,10250,10,20040511,97,29,13,3,9,91.34,822.06,4
1391,10250,11,20040511,100,29,13,3,11,90.75,998.25,4
1392,10250,12,20040511,103,29,13,3,3,98.48,295.44,4
1393,10250,13,20040511,104,29,13,3,10,76.00,760.00,4
1394,10250,14,20040511,107,29,13,3,12,65.89,790.68,4
1395,10251,1,20040518,1,30,14,3,2,93.79,187.58,6
1396,10251,2,20040518,3,30,14,3,5,115.37,576.85,6
1397,10251,3,20040518,4,30,14,3,4,172.36,689.44,6
1398,10251,4,20040518,10,30,14,3,1,129.53,129.53,6
1399,10251,5,20040518,32,30,14,3,6,58.15,348.90,6
1400,10251,6,20040518,57,30,14,3,3,91.29,273.87,6
1401,10252,1,20040526,42,31,15,3,2,74.78,149.56,3
1402,10252,2,20040526,44,31,15,3,1,145.52,145.52,3
1403,10252,3,20040526,46,31,15,3,5,50.36,251.80,3
1404,10252,4,20040526,53,31,15,3,4,127.97,511.88,3
1405,10252,5,20040526,65,31,15,3,8,63.03,504.24,3
1406,10252,6,20040526,83,31,15,3,3,69.52,208.56,3
1407,10252,7,20040526,86,31,15,3,6,36.21,217.26,3
1408,10252,8,20040526,91,31,15,3,9,93.89,845.01,3
1409,10252,9,20040526,95,31,15,3,7,72.41,506.87,3
1410,10253,1,20040601,7,32,16,1,13,157.60,2048.80,1
1411,10253,2,20040601,12,32,16,1,11,102.17,1123.87,1
1412,10253,3,20040601,14,32,16,1,14,67.03,938.42,1
1413,10253,4,20040601,16,32,16,1,10,109.40,1094.00,1
1414,10253,5,20040601,18,32,16,1,5,130.22,651.10,1
1415,10253,6,20040601,21,32,16,1,1,103.29,103.29,1
1416,10253,7,20040601,24,32,16,1,9,67.76,609.84,1
1417,10253,8,20040601,25,32,16,1,4,130.87,523.48,1
1418,10253,9,20040601,34,32,16,1,2,114.84,229.68,1
1419,10253,10,20040601,40,32,16,1,6,145.63,873.78,1
1420,10253,11,20040601,45,32,16,1,3,139.87,419.61,1
1421,10253,12,20040601,70,32,16,1,7,34.74,243.18,1
1422,10253,13,20040601,73,32,16,1,12,50.82,609.84,1
1423,10253,14,20040601,77,32,16,1,8,115.15,921.20,1
1424,10254,1,20040603,23,33,17,3,5,137.70,688.50,1
1425,10254,2,20040603,27,33,17,3,4,55.09,220.36,1
1426,10254,3,20040603,29,33,17,3,2,102.98,205.96,1
1427,10254,4,20040603,49,33,17,3,6,80.99,485.94,1
1428,10254,5,20040603,54,33,17,3,7,59.87,419.09,1
1429,10254,6,20040603,55,33,17,3,11,66.88,735.68,1
1430,10254,7,20040603,58,33,17,3,13,43.27,562.51,1
1431,10254,8,20040603,60,33,17,3,1,28.88,28.88,1
1432,10254,9,20040603,66,33,17,3,9,85.42,768.78,1
1433,10254,10,20040603,69,33,17,3,8,111.57,892.56,1
1434,10254,11,20040603,72,33,17,3,10,69.34,693.40,1
1435,10254,12,20040603,75,33,17,3,12,101.73,1220.76,1
1436,10254,13,20040603,79,33,17,3,3,39.80,119.40,1
1437,10255,1,20040604,33,34,18,3,1,135.00,135.00,5
1438,10255,2,20040604,63,34,18,3,2,37.63,75.26,5
1439,10256,1,20040608,19,35,19,3,2,93.49,186.98,2
1440,10256,2,20040608,20,35,19,3,1,52.83,52.83,2
1441,10257,1,20040614,35,36,20,3,1,92.19,92.19,1
1442,10257,2,20040614,36,36,20,3,3,59.34,178.02,1
1443,10257,3,20040614,38,36,20,3,2,83.78,167.56,1
1444,10257,4,20040614,43,36,20,3,5,91.27,456.35,1
1445,10257,5,20040614,81,36,20,3,4,81.81,327.24,1
1446,10258,1,20040615,2,37,21,3,6,177.87,1067.22,8
1447,10258,2,20040615,9,37,21,3,3,133.94,401.82,8
1448,10258,3,20040615,17,37,21,3,5,113.17,565.85,8
1449,10258,4,20040615,52,37,21,3,4,49.81,199.24,8
1450,10258,5,20040615,89,37,21,3,2,62.70,125.40,8
1451,10258,6,20040615,102,37,21,3,1,86.99,86.99,8
1452,10259,1,20040615,6,38,22,3,12,121.15,1453.80,2
1453,10259,2,20040615,15,38,22,3,4,117.32,469.28,2
1454,10259,3,20040615,26,38,22,3,3,134.26,402.78,2
1455,10259,4,20040615,28,38,22,3,7,120.28,841.96,2
1456,10259,5,20040615,30,38,22,3,10,59.55,595.50,2
1457,10259,6,20040615,40,38,22,3,8,152.41,1219.28,2
1458,10259,7,20040615,51,38,22,3,13,107.76,1400.88,2
1459,10259,8,20040615,56,38,22,3,1,46.82,46.82,2
1460,10259,9,20040615,64,38,22,3,9,121.40,1092.60,2
1461,10259,10,20040615,67,38,22,3,5,31.47,157.35,2
1462,10259,11,20040615,84,38,22,3,11,95.35,1048.85,2
1463,10259,12,20040615,87,38,22,3,6,45.99,275.94,2
1464,10259,13,20040615,93,38,22,3,2,105.33,210.66,2
1465,10260,1,20040616,8,39,23,3,5,180.79,903.95,1
1466,10260,2,20040616,11,39,23,3,6,140.50,843.00,1
1467,10260,3,20040616,13,39,23,3,4,169.56,678.24,1
1468,10260,4,20040616,39,39,23,3,1,121.57,121.57,1
1469,10260,5,20040616,41,39,23,3,3,92.77,278.31,1
1470,10260,6,20040616,48,39,23,3,8,137.88,1103.04,1
1471,10260,7,20040616,80,39,23,3,10,117.10,1171.00,1
1472,10260,8,20040616,88,39,23,3,9,55.30,497.70,1
1473,10260,9,20040616,94,39,23,3,7,56.24,393.68,1
1474,10260,10,20040616,98,39,23,3,2,80.55,161.10,1
1475,10261,1,20040617,5,40,1,3,1,116.96,116.96,5
1476,10261,2,20040617,50,40,1,3,9,80.75,726.75,5
1477,10261,3,20040617,62,40,1,3,8,105.69,845.52,5
1478,10261,4,20040617,71,40,1,3,3,79.66,238.98,5
1479,10261,5,20040617,96,40,1,3,4,64.00,256.00,5
1480,10261,6,20040617,101,40,1,3,2,58.55,117.10,5
1481,10261,7,20040617,105,40,1,3,5,89.15,445.75,5
1482,10261,8,20040617,106,40,1,3,6,88.39,530.34,5
1483,10261,9,20040617,109,40,1,3,7,43.68,305.76,5
1484,10262,1,20040624,22,41,2,1,9,157.69,1419.21,-2
1485,10262,2,20040624,37,41,2,1,15,81.72,1225.80,-2
1486,10262,3,20040624,47,41,2,1,14,85.75,1200.50,-2
1487,10262,4,20040624,59,41,2,1,1,98.48,98.48,-2
1488,10262,5,20040624,68,41,2,1,10,63.71,637.10,-2
1489,10262,6,20040624,74,41,2,1,11,65.75,723.25,-2
1490,10262,7,20040624,76,41,2,1,16,82.18,1314.88,-2
1491,10262,8,20040624,78,41,2,1,8,58.69,469.52,-2
1492,10262,9,20040624,90,41,2,1,2,63.97,127.94,-2
1493,10262,10,20040624,92,41,2,1,3,35.78,107.34,-2
1494,10262,11,20040624,97,41,2,1,4,87.69,350.76,-2
1495,10262,12,20040624,99,41,2,1,13,83.28,1082.64,-2
1496,10262,13,20040624,100,41,2,1,6,81.77,490.62,-2
1497,10262,14,20040624,104,41,2,1,5,64.80,324.00,-2
1498,10262,15,20040624,107,41,2,1,7,64.41,450.87,-2
1499,10262,16,20040624,108,41,2,1,12,41.71,500.52,-2
1500,10263,1,20040628,1,42,3,3,2,89.00,178.00,4
1501,10263,2,20040628,3,42,3,3,5,107.05,535.25,4
1502,10263,3,20040628,4,42,3,3,4,193.66,774.64,4
1503,10263,4,20040628,10,42,3,3,1,123.51,123.51,4
1504,10263,5,20040628,31,42,3,3,10,67.58,675.80,4
1505,10263,6,20040628,32,42,3,3,6,50.27,301.62,4
1506,10263,7,20040628,57,42,3,3,3,109.32,327.96,4
1507,10263,8,20040628,61,42,3,3,7,67.03,469.21,4
1508,10263,9,20040628,82,42,3,3,11,59.41,653.51,4
1509,10263,10,20040628,85,42,3,3,8,93.90,751.20,4
1510,10263,11,20040628,103,42,3,3,9,117.46,1057.14,4
1511,10264,1,20040630,46,43,4,3,3,58.44,175.32,1
1512,10264,2,20040630,53,43,4,3,2,124.99,249.98,1
1513,10264,3,20040630,65,43,4,3,6,61.64,369.84,1
1514,10264,4,20040630,83,43,4,3,1,75.18,75.18,1
1515,10264,5,20040630,86,43,4,3,4,39.02,156.08,1
1516,10264,6,20040630,91,43,4,3,7,100.01,700.07,1
1517,10264,7,20040630,95,43,4,3,5,67.53,337.65,1
1518,10265,1,20040702,42,44,5,3,2,74.78,149.56,5
1519,10265,2,20040702,44,44,5,3,1,123.47,123.47,5
1520,10266,1,20040706,7,45,6,3,14,188.73,2642.22,4
1521,10266,2,20040706,12,45,6,3,12,110.39,1324.68,4
1522,10266,3,20040706,14,45,6,3,15,67.83,1017.45,4
1523,10266,4,20040706,16,45,6,3,11,112.86,1241.46,4
1524,10266,5,20040706,18,45,6,3,6,131.63,789.78,4
1525,10266,6,20040706,21,45,6,3,2,99.55,199.10,4
1526,10266,7,20040706,24,45,6,3,10,77.00,770.00,4
1527,10266,8,20040706,25,45,6,3,5,139.41,697.05,4
1528,10266,9,20040706,34,45,6,3,3,113.52,340.56,4
1529,10266,10,20040706,40,45,6,3,7,137.17,960.19,4
1530,10266,11,20040706,45,45,6,3,4,127.15,508.60,4
1531,10266,12,20040706,58,45,6,3,1,40.25,40.25,4
1532,10266,13,20040706,70,45,6,3,8,35.12,280.96,4
1533,10266,14,20040706,73,45,6,3,13,56.33,732.29,4
1534,10266,15,20040706,77,45,6,3,9,119.37,1074.33,4
1535,10267,1,20040707,54,46,7,3,1,71.27,71.27,2
1536,10267,2,20040707,55,46,7,3,5,72.02,360.10,2
1537,10267,3,20040707,66,46,7,3,3,76.33,228.99,2
1538,10267,4,20040707,69,46,7,3,2,93.95,187.90,2
1539,10267,5,20040707,72,46,7,3,4,83.90,335.60,2
1540,10267,6,20040707,75,46,7,3,6,98.51,591.06,2
1541,10268,1,20040712,19,47,8,3,3,93.49,280.47,2
1542,10268,2,20040712,20,47,8,3,2,45.82,91.64,2
1543,10268,3,20040712,23,47,8,3,10,164.90,1649.00,2
1544,10268,4,20040712,27,47,8,3,9,60.54,544.86,2
1545,10268,5,20040712,29,47,8,3,7,124.59,872.13,2
1546,10268,6,20040712,33,47,8,3,4,148.50,594.00,2
1547,10268,7,20040712,43,47,8,3,1,96.23,96.23,2
1548,10268,8,20040712,49,47,8,3,11,84.67,931.37,2
1549,10268,9,20040712,60,47,8,3,6,31.86,191.16,2
1550,10268,10,20040712,63,47,8,3,5,36.29,181.45,2
1551,10268,11,20040712,79,47,8,3,8,37.75,302.00,2
1552,10269,1,20040716,36,48,9,3,1,57.46,57.46,2
1553,10269,2,20040716,81,48,9,3,2,95.44,190.88,2
1554,10270,1,20040719,2,49,10,3,9,171.44,1542.96,5
1555,10270,2,20040719,6,49,10,3,2,124.10,248.20,5
1556,10270,3,20040719,9,49,10,3,6,135.30,811.80,5
1557,10270,4,20040719,17,49,10,3,8,94.50,756.00,5
1558,10270,5,20040719,35,49,10,3,10,81.05,810.50,5
1559,10270,6,20040719,38,49,10,3,11,85.87,944.57,5
1560,10270,7,20040719,51,49,10,3,3,107.76,323.28,5
1561,10270,8,20040719,52,49,10,3,7,40.25,281.75,5
1562,10270,9,20040719,84,49,10,3,1,93.42,93.42,5
1563,10270,10,20040719,89,49,10,3,5,52.36,261.80,5
1564,10270,11,20040719,102,49,10,3,4,101.15,404.60,5
1565,10271,1,20040720,15,50,11,3,5,99.54,497.70,3
1566,10271,2,20040720,26,50,11,3,4,147.36,589.44,3
1567,10271,3,20040720,28,50,11,3,8,121.50,972.00,3
1568,10271,4,20040720,30,50,11,3,11,59.55,655.05,3
1569,10271,5,20040720,40,50,11,3,9,169.34,1524.06,3
1570,10271,6,20040720,56,50,11,3,2,49.71,99.42,3
1571,10271,7,20040720,64,50,11,3,10,122.68,1226.80,3
1572,10271,8,20040720,67,50,11,3,6,28.64,171.84,3
1573,10271,9,20040720,80,50,11,3,1,110.00,110.00,3
1574,10271,10,20040720,87,50,11,3,7,51.95,363.65,3
1575,10271,11,20040720,93,50,11,3,3,93.76,281.28,3
1576,10272,1,20040720,8,51,12,3,2,187.02,374.04,2
1577,10272,2,20040720,11,51,12,3,3,123.89,371.67,2
1578,10272,3,20040720,13,51,12,3,1,148.80,148.80,2
1579,10272,4,20040720,48,51,12,3,5,126.39,631.95,2
1580,10272,5,20040720,88,51,12,3,6,56.55,339.30,2
1581,10272,6,20040720,94,51,12,3,4,53.89,215.56,2
1582,10273,1,20040721,5,52,13,3,4,136.00,544.00,1
1583,10273,2,20040721,37,52,13,3,2,84.30,168.60,1
1584,10273,3,20040721,39,52,13,3,13,117.47,1527.11,1
1585,10273,4,20040721,41,52,13,3,15,87.73,1315.95,1
1586,10273,5,20040721,47,52,13,3,1,105.87,105.87,1
1587,10273,6,20040721,50,52,13,3,12,72.85,874.20,1
1588,10273,7,20040721,62,52,13,3,11,103.23,1135.53,1
1589,10273,8,20040721,71,52,13,3,6,84.08,504.48,1
1590,10273,9,20040721,76,52,13,3,3,83.86,251.58,1
1591,10273,10,20040721,96,52,13,3,7,66.00,462.00,1
1592,10273,11,20040721,98,52,13,3,14,77.95,1091.30,1
1593,10273,12,20040721,101,52,13,3,5,57.82,289.10,1
1594,10273,13,20040721,105,52,13,3,8,91.15,729.20,1
1595,10273,14,20040721,106,52,13,3,9,89.38,804.42,1
1596,10273,15,20040721,109,52,13,3,10,51.32,513.20,1
1597,10274,1,20040721,22,53,14,3,1,129.31,129.31,1
1598,10274,2,20040721,68,53,14,3,2,56.86,113.72,1
1599,10274,3,20040721,74,53,14,3,3,65.09,195.27,1
1600,10274,4,20040721,99,53,14,3,5,75.13,375.65,1
1601,10274,5,20040721,108,53,14,3,4,49.66,198.64,1
1602,10275,1,20040723,1,54,15,3,1,81.35,81.35,6
1603,10275,2,20040723,3,54,15,3,4,115.37,461.48,6
1604,10275,3,20040723,4,54,15,3,3,154.93,464.79,6
1605,10275,4,20040723,31,54,15,3,9,70.12,631.08,6
1606,10275,5,20040723,32,54,15,3,5,52.09,260.45,6
1607,10275,6,20040723,57,54,15,3,2,105.94,211.88,6
1608,10275,7,20040723,59,54,15,3,11,97.38,1071.18,6
1609,10275,8,20040723,61,54,15,3,6,61.70,370.20,6
1610,10275,9,20040723,78,54,15,3,18,58.00,1044.00,6
1611,10275,10,20040723,82,54,15,3,10,67.38,673.80,6
1612,10275,11,20040723,85,54,15,3,7,89.90,629.30,6
1613,10275,12,20040723,90,54,15,3,12,58.47,701.64,6
1614,10275,13,20040723,92,54,15,3,13,40.15,521.95,6
1615,10275,14,20040723,97,54,15,3,14,85.86,1202.04,6
1616,10275,15,20040723,100,54,15,3,16,82.77,1324.32,6
1617,10275,16,20040723,103,54,15,3,8,102.04,816.32,6
1618,10275,17,20040723,104,54,15,3,15,72.00,1080.00,6
1619,10275,18,20040723,107,54,15,3,17,59.96,1019.32,6
1620,10276,1,20040802,7,55,16,3,3,184.84,554.52,6
1621,10276,2,20040802,10,55,16,3,14,150.62,2108.68,6
1622,10276,3,20040802,12,55,16,3,1,104.52,104.52,6
1623,10276,4,20040802,14,55,16,3,4,67.83,271.32,6
1624,10276,5,20040802,42,55,16,3,6,78.00,468.00,6
1625,10276,6,20040802,44,55,16,3,5,139.64,698.20,6
1626,10276,7,20040802,46,55,16,3,9,54.71,492.39,6
1627,10276,8,20040802,53,55,16,3,8,120.53,964.24,6
1628,10276,9,20040802,65,55,16,3,12,61.64,739.68,6
1629,10276,10,20040802,73,55,16,3,2,58.17,116.34,6
1630,10276,11,20040802,83,55,16,3,7,67.10,469.70,6
1631,10276,12,20040802,86,55,16,3,10,35.40,354.00,6
1632,10276,13,20040802,91,55,16,3,13,94.91,1233.83,6
1633,10276,14,20040802,95,55,16,3,11,67.53,742.83,6
1634,10277,1,20040804,16,56,17,3,1,93.28,93.28,1
1635,10278,1,20040806,18,57,18,3,6,114.65,687.90,3
1636,10278,2,20040806,21,57,18,3,2,107.02,214.04,3
1637,10278,3,20040806,24,57,18,3,10,73.15,731.50,3
1638,10278,4,20040806,25,57,18,3,5,118.07,590.35,3
1639,10278,5,20040806,34,57,18,3,3,117.48,352.44,3
1640,10278,6,20040806,40,57,18,3,7,167.65,1173.55,3
1641,10278,7,20040806,45,57,18,3,4,114.44,457.76,3
1642,10278,8,20040806,58,57,18,3,1,48.80,48.80,3
1643,10278,9,20040806,70,57,18,3,8,37.38,299.04,3
1644,10278,10,20040806,77,57,18,3,9,136.22,1225.98,3
1645,10279,1,20040809,54,58,19,3,1,68.42,68.42,6
1646,10279,2,20040809,55,58,19,3,5,68.35,341.75,6
1647,10279,3,20040809,66,58,19,3,3,76.33,228.99,6
1648,10279,4,20040809,69,58,19,3,2,106.87,213.74,6
1649,10279,5,20040809,72,58,19,3,4,78.76,315.04,6
1650,10279,6,20040809,75,58,19,3,6,95.30,571.80,6
1651,10280,1,20040817,2,59,20,3,2,205.73,411.46,2
1652,10280,2,20040817,17,59,20,3,1,98.00,98.00,2
1653,10280,3,20040817,19,59,20,3,9,87.33,785.97,2
1654,10280,4,20040817,20,59,20,3,8,47.44,379.52,2
1655,10280,5,20040817,23,59,20,3,16,161.50,2584.00,2
1656,10280,6,20040817,27,59,20,3,15,53.28,799.20,2
1657,10280,7,20040817,29,59,20,3,13,109.33,1421.29,2
1658,10280,8,20040817,33,59,20,3,10,158.63,1586.30,2
1659,10280,9,20040817,35,59,20,3,3,82.06,246.18,2
1660,10280,10,20040817,36,59,20,3,5,54.34,271.70,2
1661,10280,11,20040817,38,59,20,3,4,102.63,410.52,2
1662,10280,12,20040817,43,59,20,3,7,99.21,694.47,2
1663,10280,13,20040817,49,59,20,3,17,77.31,1314.27,2
1664,10280,14,20040817,60,59,20,3,12,29.87,358.44,2
1665,10280,15,20040817,63,59,20,3,11,36.29,399.19,2
1666,10280,16,20040817,79,59,20,3,14,35.29,494.06,2
1667,10280,17,20040817,81,59,20,3,6,79.86,479.16,2
1668,10281,1,20040819,6,60,21,3,9,132.97,1196.73,4
1669,10281,2,20040819,9,60,21,3,13,127.10,1652.30,4
1670,10281,3,20040819,15,60,21,3,1,98.36,98.36,4
1671,10281,4,20040819,28,60,21,3,4,114.14,456.56,4
1672,10281,5,20040819,30,60,21,3,7,56.52,395.64,4
1673,10281,6,20040819,40,60,21,3,5,135.47,677.35,4
1674,10281,7,20040819,51,60,21,3,10,96.86,968.60,4
1675,10281,8,20040819,52,60,21,3,14,42.76,598.64,4
1676,10281,9,20040819,64,60,21,3,6,112.46,674.76,4
1677,10281,10,20040819,67,60,21,3,2,33.95,67.90,4
1678,10281,11,20040819,84,60,21,3,8,80.90,647.20,4
1679,10281,12,20040819,87,60,21,3,3,44.91,134.73,4
1680,10281,13,20040819,89,60,21,3,12,59.47,713.64,4
1681,10281,14,20040819,102,60,21,3,11,89.01,979.11,4
1682,10282,1,20040820,8,61,22,3,5,176.63,883.15,2
1683,10282,2,20040820,11,61,22,3,6,142.02,852.12,2
1684,10282,3,20040820,13,61,22,3,4,169.56,678.24,2
1685,10282,4,20040820,26,61,22,3,13,147.36,1915.68,2
1686,10282,5,20040820,39,61,22,3,1,122.93,122.93,2
1687,10282,6,20040820,41,61,22,3,3,88.74,266.22,2
1688,10282,7,20040820,48,61,22,3,8,132.13,1057.04,2
1689,10282,8,20040820,56,61,22,3,11,49.71,546.81,2
1690,10282,9,20040820,80,61,22,3,10,96.99,969.90,2
1691,10282,10,20040820,88,61,22,3,9,51.58,464.22,2
1692,10282,11,20040820,93,61,22,3,12,114.59,1375.08,2
1693,10282,12,20040820,94,61,22,3,7,56.24,393.68,2
1694,10282,13,20040820,98,61,22,3,2,77.95,155.90,2
1695,10283,1,20040820,5,62,23,3,6,130.56,783.36,3
1696,10283,2,20040820,37,62,23,3,4,78.28,313.12,3
1697,10283,3,20040820,47,62,23,3,3,100.58,301.74,3
1698,10283,4,20040820,50,62,23,3,14,71.97,1007.58,3
1699,10283,5,20040820,62,62,23,3,13,99.54,1294.02,3
1700,10283,6,20040820,71,62,23,3,8,80.54,644.32,3
1701,10283,7,20040820,76,62,23,3,5,77.15,385.75,3
1702,10283,8,20040820,96,62,23,3,9,62.00,558.00,3
1703,10283,9,20040820,99,62,23,3,2,74.23,148.46,3
1704,10283,10,20040820,101,62,23,3,7,68.67,480.69,3
1705,10283,11,20040820,105,62,23,3,10,88.15,881.50,3
1706,10283,12,20040820,106,62,23,3,11,85.41,939.51,3
1707,10283,13,20040820,108,62,23,3,1,41.22,41.22,3
1708,10283,14,20040820,109,62,23,3,12,49.14,589.68,3
1709,10284,1,20040821,22,63,1,3,11,137.19,1509.09,5
1710,10284,2,20040821,31,63,1,3,1,68.43,68.43,5
1711,10284,3,20040821,59,63,1,3,3,101.76,305.28,5
1712,10284,4,20040821,68,63,1,3,12,65.08,780.96,5
1713,10284,5,20040821,74,63,1,3,13,59.83,777.79,5
1714,10284,6,20040821,78,63,1,3,10,65.51,655.10,5
1715,10284,7,20040821,82,63,1,3,2,66.65,133.30,5
1716,10284,8,20040821,90,63,1,3,4,60.54,242.16,5
1717,10284,9,20040821,92,63,1,3,5,35.78,178.90,5
1718,10284,10,20040821,97,63,1,3,6,87.69,526.14,5
1719,10284,11,20040821,100,63,1,3,8,95.73,765.84,5
1720,10284,12,20040821,104,63,1,3,7,68.00,476.00,5
1721,10284,13,20040821,107,63,1,3,9,73.29,659.61,5
1722,10285,1,20040827,1,64,2,3,6,95.70,574.20,4
1723,10285,2,20040827,3,64,2,3,9,110.61,995.49,4
1724,10285,3,20040827,4,64,2,3,8,166.55,1332.40,4
1725,10285,4,20040827,10,64,2,3,5,131.04,655.20,4
1726,10285,5,20040827,32,64,2,3,10,50.88,508.80,4
1727,10285,6,20040827,57,64,2,3,7,91.29,639.03,4
1728,10285,7,20040827,61,64,2,3,11,61.70,678.70,4
1729,10285,8,20040827,65,64,2,3,3,64.41,193.23,4
1730,10285,9,20040827,85,64,2,3,12,82.91,994.92,4
1731,10285,10,20040827,86,64,2,3,1,36.61,36.61,4
1732,10285,11,20040827,91,64,2,3,4,100.01,400.04,4
1733,10285,12,20040827,95,64,2,3,2,76.48,152.96,4
1734,10285,13,20040827,103,64,2,3,13,102.04,1326.52,4
1735,10286,1,20040828,46,65,3,3,1,51.60,51.60,4
1736,10287,1,20040830,7,66,4,3,12,190.68,2288.16,2
1737,10287,2,20040830,12,66,4,3,10,117.44,1174.40,2
1738,10287,3,20040830,14,66,4,3,13,74.21,964.73,2
1739,10287,4,20040830,16,66,4,3,9,107.10,963.90,2
1740,10287,5,20040830,18,66,4,3,4,113.23,452.92,2
1741,10287,6,20040830,24,66,4,3,8,61.60,492.80,2
1742,10287,7,20040830,25,66,4,3,3,123.76,371.28,2
1743,10287,8,20040830,34,66,4,3,1,114.84,114.84,2
1744,10287,9,20040830,40,66,4,3,5,137.17,685.85,2
1745,10287,10,20040830,42,66,4,3,15,68.35,1025.25,2
1746,10287,11,20040830,44,66,4,3,14,127.88,1790.32,2
1747,10287,12,20040830,45,66,4,3,2,139.87,279.74,2
1748,10287,13,20040830,53,66,4,3,17,119.04,2023.68,2
1749,10287,14,20040830,70,66,4,3,6,31.34,188.04,2
1750,10287,15,20040830,73,66,4,3,11,58.17,639.87,2
1751,10287,16,20040830,77,66,4,3,7,137.62,963.34,2
1752,10287,17,20040830,83,66,4,3,16,79.22,1267.52,2
1753,10288,1,20040901,21,67,5,3,14,120.71,1689.94,4
1754,10288,2,20040901,23,67,5,3,5,168.30,841.50,4
1755,10288,3,20040901,27,67,5,3,4,50.25,201.00,4
1756,10288,4,20040901,29,67,5,3,2,102.98,205.96,4
1757,10288,5,20040901,49,67,5,3,6,90.19,541.14,4
1758,10288,6,20040901,54,67,5,3,7,57.02,399.14,4
